zipcode,sort_code_1,sort_code_2,sort_code_3,sort_code_4,arr_cnpo_nm,deliv_po_nm,course_no
03736,B8,120,02,09,부평물,서대문,006
03742,B8,120,02,02,부평물,서대문,002
03732,B8,120,13,04,부평물,서대문,002
03733,B8,120,13,04,부평물,서대문,002
03656,B8,120,05,31,부평물,서대문,010
03653,B8,120,05,28,부평물,서대문,018
03649,B8,120,05,28,부평물,서대문,018
03664,B8,120,05,26,부평물,서대문,003
03607,B8,120,05,23,부평물,서대문,019
03606,B8,120,05,23,부평물,서대문,019
03604,B8,120,05,25,부평물,서대문,019
03616,B8,120,05,27,부평물,서대문,022
03611,B8,120,05,22,부평물,서대문,022
03650,B8,120,05,73,부평물,서대문,018
03651,B8,120,05,29,부평물,서대문,010
03654,B8,120,05,30,부평물,서대문,023
03652,B8,120,05,29,부평물,서대문,018
03659,B8,120,05,31,부평물,서대문,010
03657,B8,120,05,30,부평물,서대문,010
03662,B8,120,05,26,부평물,서대문,003
03600,B8,120,05,24,부평물,서대문,019
03603,B8,120,05,24,부평물,서대문,019
03615,B8,120,05,27,부평물,서대문,022
03658,B8,120,05,29,부평물,서대문,010
03655,B8,120,05,31,부평물,서대문,010
03663,B8,120,05,26,부평물,서대문,003
03605,B8,120,05,23,부평물,서대문,019
03648,B8,120,05,28,부평물,서대문,018
03601,B8,120,05,24,부평물,서대문,019
03602,B8,120,05,24,부평물,서대문,019
03608,B8,120,05,23,부평물,서대문,019
03647,B8,120,05,73,부평물,서대문,018
03614,B8,120,05,27,부평물,서대문,014
03609,B8,120,05,25,부평물,서대문,019
03612,B8,120,05,22,부평물,서대문,019
03613,B8,120,05,22,부평물,서대문,019
03610,B8,120,05,25,부평물,서대문,019
03630,B8,120,04,20,부평물,서대문,020
03617,B8,120,04,16,부평물,서대문,027
03636,B8,120,04,13,부평물,서대문,024
03728,B8,120,04,11,부평물,서대문,027
03640,B8,120,04,14,부평물,서대문,024
03622,B8,120,04,17,부평물,서대문,027
03624,B8,120,04,15,부평물,서대문,027
03644,B8,120,04,14,부평물,서대문,024
03629,B8,120,04,15,부평물,서대문,008
03626,B8,120,04,18,부평물,서대문,027
03632,B8,120,04,20,부평물,서대문,020
03628,B8,120,04,15,부평물,서대문,027
03619,B8,120,04,16,부평물,서대문,027
03621,B8,120,04,17,부평물,서대문,027
03731,B8,120,04,10,부평물,서대문,020
03620,B8,120,04,17,부평물,서대문,027
03646,B8,120,04,12,부평물,서대문,024
03642,B8,120,04,14,부평물,서대문,024
03633,B8,120,04,21,부평물,서대문,020
03635,B8,120,04,21,부평물,서대문,020
03634,B8,120,04,21,부평물,서대문,020
03729,B8,120,04,11,부평물,서대문,027
03645,B8,120,04,11,부평물,서대문,027
03730,B8,120,04,10,부평물,서대문,027
03639,B8,120,04,12,부평물,서대문,024
03625,B8,120,04,18,부평물,서대문,008
03641,B8,120,04,14,부평물,서대문,024
03618,B8,120,04,17,부평물,서대문,027
03637,B8,120,04,13,부평물,서대문,024
03623,B8,120,04,15,부평물,서대문,027
03638,B8,120,04,13,부평물,서대문,024
03631,B8,120,04,19,부평물,서대문,008
06801,A2,137,03,09,동물류,서울서초,271
06796,A2,137,03,02,동물류,서울서초,258
06794,A2,137,03,05,동물류,서울서초,258
06800,A2,137,03,09,동물류,서울서초,271
06795,A2,137,03,03,동물류,서울서초,258
06540,A2,137,13,07,동물류,서울서초,295
06578,A2,137,14,14,동물류,서울서초,272
06589,A2,137,14,07,동물류,서울서초,294
06538,A2,137,13,04,동물류,서울서초,277
06579,A2,137,14,14,동물류,서울서초,272
06580,A2,137,14,06,동물류,서울서초,292
06577,A2,137,14,05,동물류,서울서초,272
06537,A2,137,13,04,동물류,서울서초,277
06536,A2,137,13,08,동물류,서울서초,295
06541,A2,137,13,08,동물류,서울서초,295
06582,A2,137,14,17,동물류,서울서초,294
06576,A2,137,14,17,동물류,서울서초,294
06575,A2,137,14,09,동물류,서울서초,294
06583,A2,137,14,09,동물류,서울서초,294
06581,A2,137,14,17,동물류,서울서초,294
06598,A2,137,13,12,동물류,서울서초,272
06599,A2,137,13,11,동물류,서울서초,272
06542,A2,137,13,08,동물류,서울서초,295
06547,A2,137,14,02,동물류,서울서초,273
06546,A2,137,14,09,동물류,서울서초,259
06545,A2,137,14,01,동물류,서울서초,259
06544,A2,137,13,09,동물류,서울서초,294
06503,A2,137,13,14,동물류,서울서초,259
06597,A2,137,13,18,동물류,서울서초,272
06533,A2,137,13,02,동물류,서울서초,277
06593,A2,137,14,03,동물류,서울서초,292
06543,A2,137,13,09,동물류,서울서초,295
06534,A2,137,13,02,동물류,서울서초,277
06539,A2,137,13,09,동물류,서울서초,295
06535,A2,137,13,03,동물류,서울서초,277
06501,A2,137,14,02,동물류,서울서초,273
06502,A2,137,14,02,동물류,서울서초,251
06592,A2,137,14,04,동물류,서울서초,292
06500,A2,137,14,19,동물류,서울서초,273
06550,A2,137,14,02,동물류,서울서초,259
06591,A2,137,16,03,동물류,서울서초,292
06504,A2,137,14,02,동물류,서울서초,259
06505,A2,137,13,16,동물류,서울서초,259
06506,A2,137,13,16,동물류,서울서초,273
06549,A2,137,14,02,동물류,서울서초,294
06548,A2,137,14,02,동물류,서울서초,251
06563,A2,137,11,02,동물류,서울서초,283
06677,A2,137,09,09,동물류,서울서초,284
06760,A2,137,10,06,동물류,서울서초,252
06588,A2,137,11,14,동물류,서울서초,300
06661,A2,137,09,01,동물류,서울서초,261
06586,A2,137,11,12,동물류,서울서초,300
06675,A2,137,10,05,동물류,서울서초,261
06672,A2,137,09,06,동물류,서울서초,297
06761,A2,137,10,06,동물류,서울서초,252
06565,A2,137,11,08,동물류,서울서초,262
06683,A2,137,09,04,동물류,서울서초,297
06694,A2,137,09,08,동물류,서울서초,252
06701,A2,137,10,02,동물류,서울서초,278
06685,A2,137,09,04,동물류,서울서초,297
06759,A2,137,10,02,동물류,서울서초,278
06584,A2,137,11,01,동물류,서울서초,289
06663,A2,137,09,01,동물류,서울서초,261
06705,A2,137,10,04,동물류,서울서초,281
06664,A2,137,09,02,동물류,서울서초,261
06568,A2,137,11,09,동물류,서울서초,262
06686,A2,137,09,03,동물류,서울서초,297
06561,A2,137,11,06,동물류,서울서초,289
06552,A2,137,11,15,동물류,서울서초,283
06570,A2,137,11,13,동물류,서울서초,262
06557,A2,137,11,17,동물류,서울서초,283
06715,A2,137,10,01,동물류,서울서초,281
06691,A2,137,09,11,동물류,서울서초,284
06665,A2,137,09,03,동물류,서울서초,261
06692,A2,137,09,08,동물류,서울서초,284
06564,A2,137,11,09,동물류,서울서초,262
06702,A2,137,10,02,동물류,서울서초,278
06703,A2,137,10,08,동물류,서울서초,278
06585,A2,137,11,07,동물류,서울서초,300
06574,A2,137,11,01,동물류,서울서초,289
06704,A2,137,10,04,동물류,서울서초,278
06693,A2,137,09,08,동물류,서울서초,252
06569,A2,137,11,13,동물류,서울서초,262
06687,A2,137,09,04,동물류,서울서초,297
06684,A2,137,09,04,동물류,서울서초,297
06678,A2,137,09,07,동물류,서울서초,284
06681,A2,137,09,05,동물류,서울서초,297
06706,A2,137,10,04,동물류,서울서초,281
06714,A2,137,10,04,동물류,서울서초,281
06707,A2,137,10,07,동물류,서울서초,281
06680,A2,137,09,05,동물류,서울서초,297
06666,A2,137,09,15,동물류,서울서초,261
06689,A2,137,09,12,동물류,서울서초,252
06695,A2,137,10,03,동물류,서울서초,278
06674,A2,137,09,02,동물류,서울서초,261
06696,A2,137,10,03,동물류,서울서초,278
06682,A2,137,09,05,동물류,서울서초,297
06567,A2,137,11,10,동물류,서울서초,262
06560,A2,137,11,05,동물류,서울서초,283
06566,A2,137,11,10,동물류,서울서초,262
06679,A2,137,09,05,동물류,서울서초,261
06688,A2,137,09,12,동물류,서울서초,252
06673,A2,137,09,06,동물류,서울서초,297
06700,A2,137,10,02,동물류,서울서초,278
06758,A2,137,10,02,동물류,서울서초,278
06690,A2,137,09,12,동물류,서울서초,284
06587,A2,137,11,12,동물류,서울서초,300
06571,A2,137,11,11,동물류,서울서초,252
06558,A2,137,11,04,동물류,서울서초,283
06662,A2,137,09,02,동물류,서울서초,261
06697,A2,137,10,08,동물류,서울서초,278
06556,A2,137,11,02,동물류,서울서초,289
06676,A2,137,10,05,동물류,서울서초,284
06555,A2,137,11,04,동물류,서울서초,283
06698,A2,137,10,07,동물류,서울서초,278
06572,A2,137,11,08,동물류,서울서초,262
06562,A2,137,11,02,동물류,서울서초,262
06699,A2,137,10,01,동물류,서울서초,278
06554,A2,137,11,03,동물류,서울서초,283
06559,A2,137,11,05,동물류,서울서초,283
06573,A2,137,11,11,동물류,서울서초,252
06551,A2,137,11,15,동물류,서울서초,283
06553,A2,137,11,03,동물류,서울서초,283
06627,A2,137,05,04,동물류,서울서초,287
06608,A2,137,08,11,동물류,서울서초,255
06594,A2,137,16,06,동물류,서울서초,296
06612,A2,137,08,02,동물류,서울서초,276
06611,A2,137,08,03,동물류,서울서초,276
06721,A2,137,04,02,동물류,서울서초,290
06709,A2,137,06,05,동물류,서울서초,275
06620,A2,137,05,03,동물류,서울서초,255
06614,A2,137,08,05,동물류,서울서초,276
06647,A2,137,07,10,동물류,서울서초,286
06654,A2,137,07,09,동물류,서울서초,254
06613,A2,137,08,07,동물류,서울서초,276
06731,A2,137,05,10,동물류,서울서초,260
06728,A2,137,05,04,동물류,서울서초,260
06729,A2,137,05,13,동물류,서울서초,260
06725,A2,137,04,02,동물류,서울서초,269
06637,A2,137,04,08,동물류,서울서초,257
06604,A2,137,08,08,동물류,서울서초,266
06605,A2,137,08,13,동물류,서울서초,266
06659,A2,137,06,08,동물류,서울서초,299
06648,A2,137,07,02,동물류,서울서초,286
06653,A2,137,07,13,동물류,서울서초,254
06730,A2,137,05,01,동물류,서울서초,260
06733,A2,137,05,08,동물류,서울서초,260
06732,A2,137,05,08,동물류,서울서초,260
06641,A2,137,04,05,동물류,서울서초,267
06640,A2,137,04,05,동물류,서울서초,267
06636,A2,137,04,08,동물류,서울서초,257
06596,A2,137,07,03,동물류,서울서초,296
06656,A2,137,06,01,동물류,서울서초,299
06658,A2,137,06,01,동물류,서울서초,299
06616,A2,137,08,11,동물류,서울서초,255
06652,A2,137,07,06,동물류,서울서초,254
06710,A2,137,06,06,동물류,서울서초,275
06595,A2,137,07,09,동물류,서울서초,296
06610,A2,137,08,07,동물류,서울서초,255
06617,A2,137,08,05,동물류,서울서초,255
06649,A2,137,07,03,동물류,서울서초,286
06651,A2,137,07,09,동물류,서울서초,254
06643,A2,137,04,06,동물류,서울서초,267
06646,A2,137,07,14,동물류,서울서초,286
06650,A2,137,07,01,동물류,서울서초,254
06639,A2,137,16,01,동물류,서울서초,257
06634,A2,137,04,12,동물류,서울서초,257
06615,A2,137,08,07,동물류,서울서초,255
06720,A2,137,04,03,동물류,서울서초,269
06718,A2,137,06,02,동물류,서울서초,290
06719,A2,137,06,02,동물류,서울서초,290
06716,A2,137,06,03,동물류,서울서초,290
06638,A2,137,04,08,동물류,서울서초,257
06657,A2,137,06,09,동물류,서울서초,299
06708,A2,137,06,06,동물류,서울서초,275
06619,A2,137,05,06,동물류,서울서초,264
06618,A2,137,05,06,동물류,서울서초,264
06623,A2,137,05,06,동물류,서울서초,264
06735,A2,137,05,11,동물류,서울서초,260
06668,A2,137,06,09,동물류,서울서초,299
06622,A2,137,05,09,동물류,서울서초,264
06621,A2,137,05,09,동물류,서울서초,264
06590,A2,137,16,02,동물류,서울서초,302
06633,A2,137,04,09,동물류,서울서초,280
06626,A2,137,05,07,동물류,서울서초,264
06734,A2,137,05,10,동물류,서울서초,269
06644,A2,137,16,06,동물류,서울서초,296
06670,A2,137,06,09,동물류,서울서초,299
06717,A2,137,06,03,동물류,서울서초,290
06757,A2,137,06,11,동물류,서울서초,275
06625,A2,137,05,03,동물류,서울서초,287
06624,A2,137,05,06,동물류,서울서초,287
06632,A2,137,04,09,동물류,서울서초,266
06669,A2,137,06,10,동물류,서울서초,299
06671,A2,137,06,10,동물류,서울서초,299
06628,A2,137,05,11,동물류,서울서초,260
06713,A2,137,06,06,동물류,서울서초,275
06630,A2,137,05,02,동물류,서울서초,287
06750,A2,137,16,07,동물류,서울서초,266
06749,A2,137,01,06,동물류,서울서초,265
06629,A2,137,05,07,동물류,서울서초,260
06642,A2,137,04,05,동물류,서울서초,267
06667,A2,137,06,07,동물류,서울서초,299
06645,A2,137,07,13,동물류,서울서초,254
06711,A2,137,06,04,동물류,서울서초,275
06727,A2,137,05,07,동물류,서울서초,260
06724,A2,137,04,01,동물류,서울서초,269
06712,A2,137,06,04,동물류,서울서초,275
06631,A2,137,04,07,동물류,서울서초,257
06660,A2,137,06,07,동물류,서울서초,299
06602,A2,137,08,10,동물류,서울서초,296
06601,A2,137,08,04,동물류,서울서초,266
06607,A2,137,08,05,동물류,서울서초,280
06603,A2,137,08,12,동물류,서울서초,280
06726,A2,137,05,07,동물류,서울서초,260
06600,A2,137,08,12,동물류,서울서초,266
06655,A2,137,06,01,동물류,서울서초,299
06606,A2,137,08,04,동물류,서울서초,280
06756,A2,137,04,03,동물류,서울서초,290
06635,A2,137,04,07,동물류,서울서초,257
06609,A2,137,08,11,동물류,서울서초,276
06723,A2,137,04,02,동물류,서울서초,269
06722,A2,137,04,02,동물류,서울서초,269
06802,A2,137,03,06,동물류,서울서초,288
06797,A2,137,03,06,동물류,서울서초,288
06798,A2,137,03,06,동물류,서울서초,288
06799,A2,137,03,06,동물류,서울서초,288
06787,A2,137,02,08,동물류,서울서초,258
06753,A2,137,01,07,동물류,서울서초,298
06785,A2,137,02,07,동물류,서울서초,258
06752,A2,137,01,06,동물류,서울서초,010
06737,A2,137,01,03,동물류,서울서초,293
06776,A2,137,02,03,동물류,서울서초,256
06748,A2,137,01,05,동물류,서울서초,263
06791,A2,137,02,10,동물류,서울서초,271
06777,A2,137,02,03,동물류,서울서초,256
06754,A2,137,01,07,동물류,서울서초,298
06789,A2,137,02,08,동물류,서울서초,258
06775,A2,137,02,03,동물류,서울서초,256
06773,A2,137,03,01,동물류,서울서초,263
06781,A2,137,02,04,동물류,서울서초,256
06784,A2,137,02,09,동물류,서울서초,271
06744,A2,137,01,04,동물류,서울서초,293
06743,A2,137,01,03,동물류,서울서초,293
06769,A2,137,03,01,동물류,서울서초,263
06739,A2,137,01,01,동물류,서울서초,293
06751,A2,137,01,08,동물류,서울서초,298
06783,A2,137,02,10,동물류,서울서초,271
06745,A2,137,01,04,동물류,서울서초,293
06770,A2,137,03,01,동물류,서울서초,263
06779,A2,137,02,06,동물류,서울서초,288
06778,A2,137,02,01,동물류,서울서초,256
06780,A2,137,02,06,동물류,서울서초,256
06746,A2,137,01,05,동물류,서울서초,263
06782,A2,137,02,05,동물류,서울서초,256
06788,A2,137,02,08,동물류,서울서초,258
06747,A2,137,01,05,동물류,서울서초,263
06742,A2,137,01,02,동물류,서울서초,293
06786,A2,137,02,09,동물류,서울서초,258
06762,A2,137,01,08,동물류,서울서초,263
06738,A2,137,01,01,동물류,서울서초,293
06790,A2,137,02,10,동물류,서울서초,258
06741,A2,137,01,02,동물류,서울서초,293
06736,A2,137,01,03,동물류,서울서초,293
06755,A2,137,01,07,동물류,서울서초,298
06740,A2,137,01,02,동물류,서울서초,293
06774,A2,137,03,01,동물류,서울서초,263
06772,A2,137,03,01,동물류,서울서초,263
06771,A2,137,03,01,동물류,서울서초,263
06804,A2,137,03,06,동물류,서울서초,263
06803,A2,137,03,06,동물류,서울서초,263
06793,A2,137,03,05,동물류,서울서초,258
06792,A2,137,03,05,동물류,서울서초,258
06766,A2,137,01,12,동물류,서울서초,282
06767,A2,137,01,13,동물류,서울서초,282
06765,A2,137,01,15,동물류,서울서초,265
06764,A2,137,01,11,동물류,서울서초,282
06763,A2,137,01,09,동물류,서울서초,265
06768,A2,137,01,12,동물류,서울서초,282
06806,A2,137,03,04,동물류,서울서초,288
06805,A2,137,03,04,동물류,서울서초,288
06522,A2,137,12,11,동물류,서울서초,291
06519,A2,137,12,04,동물류,서울서초,291
06512,A2,137,12,18,동물류,서울서초,235
06513,A2,137,12,01,동물류,서울서초,291
06521,A2,137,12,13,동물류,서울서초,270
06532,A2,137,12,10,동물류,서울서초,274
06527,A2,137,12,02,동물류,서울서초,274
06514,A2,137,12,14,동물류,서울서초,291
06517,A2,137,12,02,동물류,서울서초,268
06516,A2,137,12,05,동물류,서울서초,274
06530,A2,137,12,01,동물류,서울서초,291
06531,A2,137,12,03,동물류,서울서초,291
06510,A2,137,12,01,동물류,서울서초,235
06526,A2,137,12,19,동물류,서울서초,274
06509,A2,137,12,18,동물류,서울서초,279
06529,A2,137,12,11,동물류,서울서초,274
06525,A2,137,12,15,동물류,서울서초,268
06518,A2,137,12,10,동물류,서울서초,274
06511,A2,137,12,16,동물류,서울서초,279
06523,A2,137,12,03,동물류,서울서초,120
06507,A2,137,12,17,동물류,서울서초,291
06515,A2,137,12,05,동물류,서울서초,274
06524,A2,137,12,12,동물류,서울서초,268
06528,A2,137,12,06,동물류,서울서초,274
06520,A2,137,12,01,동물류,서울서초,291
06508,A2,137,12,15,동물류,서울서초,295
04719,A2,143,01,33,동물류,서울광진,450
04718,A2,143,01,33,동물류,서울광진,450
04727,A2,143,01,44,동물류,서울광진,450
04721,A2,143,01,33,동물류,서울광진,450
